Amp_P0 Freq_P0 Amp_P1 Freq_P1 Filename BW_F1 BW_F2 BW_F3 BW_F4 Centroid Std_Dev Freq_F1 Freq_F2 Freq_F3 Freq_4 Amp_F1 Amp_F2 Amp_F3 Amp_F4 nPeaksDB
43.1234 203.125 40.4959 421.875 abd_6.txt 34.0141 808.939 143.55 165.903 3035 189 343.75 1562.5 1843.75 2937.5 59.0921 2.06517 2.3515 1.13476 13
33.0592 125 46.4342 203.125 abd_6.txt 20.0533 282.189 78.0003 70.0456 3037 190 234.375 328.125 1812.5 2843.75 126.236 38.8643 2.6583 1.93678 8
31.9382 125 47.2173 203.125 abd_6.txt 6.17497 263.929 72.2691 126.637 3080 192 203.125 796.875 1890.62 2875 199.205 2.8232 2.95997 1.25666 3
38.939 156.25 46.0664 234.375 abd_6.txt 12.3287 342.857 92.7671 193.41 3261 204 203.125 562.5 2031.25 2828.12 134.047 5.46997 2.63049 1.21957 5
19.3213 156.25 29.3157 421.875 abd_6.txt 54.1878 90.1277 783.203 190.791 3547 221 296.875 2093.75 2140.62 3203.12 11.3207 1.68883 1.62979 0.690276 26
7.1819 62.5 16.8809 421.875 abd_6.txt 73.1661 557.44 197.968 163.739 4181 261 281.25 1578.12 1937.5 2937.5 2.46113 0.507887 0.657512 0.665179 132
12.2217 671.875 14.4091 1921.88 abd_6.txt 534.704 232.092 78.2856 104.892 4181 261 781.25 1937.5 2921.88 4296.88 0.431954 0.466821 1.18111 1.58607 45
13.3768 156.25 13.3065 2000 abd_6.txt 90.8671 27.2407 84.1751 177.006 4176 261 609.375 2015.62 2953.12 4093.75 1.2029 2.27997 0.947253 0.818824 65
13.3867 250 15.1095 453.125 abd_6.txt 87.8061 26.2954 115.674 177.728 4066 254 531.25 2015.62 2937.5 3984.38 2.03978 2.98248 0.843697 0.733128 32
30.0787 218.75 29.7719 312.5 abd_6.txt 20.2582 152.468 120.296 186.22 3186 199 281.25 1109.38 2046.88 3031.25 28.6456 2.28565 1.71507 0.850848 8
31.076 171.875 45.3456 250 abd_6.txt 25.2996 72.0047 32.4758 112.307 3088 193 281.25 609.375 2062.5 2875 100.124 20.9249 5.70963 1.16291 10
26.6731 171.875 39.4505 250 abd_6.txt 44.1213 90.104 82.5858 216.247 3041 190 281.25 671.875 2062.5 3000 45.505 13.1527 2.52473 0.92142 23
38.252 203.125 45.118 484.375 abd_6.txt 22.3711 35.8594 48.6998 105.889 3102 194 265.625 687.5 2078.12 2781.25 109.49 35.7982 5.5691 1.77068 12
26.583 171.875 38.8944 250 abd_6.txt 39.7613 52.7816 53.1375 212.456 3071 192 281.25 734.375 2093.75 2859.38 43.287 16.8743 4.3813 1.09926 29
33.3584 171.875 45.022 250 abd_6.txt 28.8696 26.8825 24.0166 358.114 3331 208 265.625 718.75 2093.75 2656.25 89.2961 48.9032 15.944 2.01959 21
25.336 171.875 38.5149 703.125 abd_6.txt 47.4932 44.7719 26.1451 123.894 3180 198 281.25 750 2078.12 2875 33.179 18.4114 9.07942 1.65231 39
29.23 171.875 41.6484 687.5 abd_6.txt 55.1714 40.6279 22.7902 213.489 3328 208 265.625 703.125 2015.62 2671.88 45.1124 31.9156 16.8091 2.37488 33
26.5646 156.25 39.7348 234.375 abd_6.txt 89.9334 61.7354 27.8687 136.056 3314 207 234.375 687.5 1968.75 2765.62 29.1373 20.2599 11.7253 2.26797 57
30.1556 156.25 37.9545 234.375 abd_6.txt 65.0691 88.0978 42.4264 98.198 3403 212 250 703.125 1859.38 2656.25 44.4231 17.3427 9.96037 3.6418 50
28.9246 140.625 39.915 218.75 abd_6.txt 32.4475 68.2592 76.4644 182.956 3403 212 265.625 1546.88 2765.62 2921.88 59.6078 5.54225 5.84469 3.99672 13
26.6179 125 37.2034 203.125 abd_6.txt 31.8233 81.5346 110.12 82.5277 3450 215 265.625 1500 2703.12 2953.12 46.8368 3.98838 4.97602 5.05289 12
43.4037 171.875 39.3337 343.75 abd_6.txt 27.181 63.2644 65.8427 44.1436 3521 220 250 1531.25 2640.62 3000 69.8715 6.45092 7.27526 7.86383 11
35.6256 140.625 35.8323 312.5 abd_6.txt 26.9926 98.0929 154.186 82.9065 3357 210 281.25 1484.38 2609.38 3015.62 40.7973 2.90165 2.42563 3.22002 11
45.1433 140.625 45.9955 296.875 abd_6.txt 16.0658 93.5536 97.0056 36.9945 3448 215 265.625 1546.88 2625 3015.62 159.265 4.86648 5.01406 8.52357 6
32.4584 125 40.0706 281.25 abd_6.txt 14.637 170.936 301.46 162.746 3119 195 265.625 1484.38 2468.75 3093.75 77.5392 2.22463 1.24514 1.36933 6
36.0654 125 41.6066 265.625 abd_6.txt 10.2567 175.485 403.342 134.455 3115 194 234.375 1468.75 2390.62 3031.25 130.657 2.43255 1.17988 1.60295 4
36.6253 109.375 43.6245 250 abd_6.txt 12.7319 182.258 512.321 106.874 3110 194 218.75 1578.12 2203.12 3078.12 134.973 2.43956 1.18911 1.72762 5
31.0541 156.25 41.0753 234.375 abd_6.txt 18.313 285.931 223.58 114.556 3016 188 218.75 1031.25 1718.75 2953.12 72.5173 2.75512 1.67254 1.46989 7
38.193 93.75 47.9118 218.75 abd_6.txt 16.183 365.119 274.673 151.318 3036 189 203.125 1578.12 2203.12 3078.12 152.469 1.6961 1.54277 1.35976 7
39.2082 78.125 47.4745 218.75 abd_6.txt 17.9179 267.978 308.131 202.274 3037 190 203.125 1578.12 2437.5 3062.5 165.265 1.72688 1.37512 1.23841 7
42.9159 93.75 47.9696 218.75 abd_6.txt 20.6553 243.952 289.006 213.315 3077 192 218.75 1718.75 2375 3078.12 185.024 2.03317 1.67462 1.18458 8
39.6549 93.75 41.5198 234.375 abd_6.txt 29.3201 200.685 202.154 250.507 2951 184 203.125 1593.75 2515.62 3593.75 88.8248 2.03666 1.27187 0.678298 12
42.5518 93.75 42.5594 265.625 abd_6.txt 28.1984 285.047 147.409 165.853 2978 186 171.875 687.5 1953.12 2843.75 89.7488 4.93902 1.92758 1.18653 11
32.511 46.875 43.29 250 abd_6.txt 22.231 208.774 117.322 129.608 3116 194 171.875 765.625 1921.88 2781.25 107.637 4.99413 2.57124 1.53124 9
34.4745 46.875 36.723 281.25 abd_6.txt 64.3278 224.436 89.9893 98.0037 3351 209 140.625 781.25 1921.88 2812.5 45.6279 5.20155 3.88477 2.18912 20
29.8727 0 38.8486 250 abd_6.txt 28.3156 192.092 94.7164 92.9636 3470 217 234.375 968.75 2000 2796.88 47.6438 3.7119 3.73886 2.52437 11
32.5096 0 36.8448 234.375 abd_6.txt 67.9844 260.318 109.196 109.286 3428 214 234.375 1468.75 2093.75 3000 31.0895 2.76111 3.80115 1.65029 28
35.3563 0 36.0338 218.75 abd_6.txt 79.9736 221.302 101.511 165.873 3435 214 171.875 875 2000 2843.75 25.5081 4.07609 3.52303 1.57953 25
41.4266 0 39.4021 218.75 abd_6.txt 80.4644 132.743 77.1489 119.657 3524 220 140.625 765.625 1937.5 2781.25 39.6257 8.25701 4.2993 1.78614 22
40.6866 0 40.231 234.375 abd_6.txt 76.5689 103.309 60.5779 151.806 3352 209 140.625 750 1968.75 2937.5 44.609 10.1935 4.36587 1.1627 20
0 0 39.1197 218.75 abd_6.txt 99.3635 206.844 177.977 163.51 3547 221 109.375 890.625 1953.12 2843.75 44.6477 6.3864 2.52286 1.42087 18
38.832 0 37.7877 203.125 abd_6.txt 50.5487 136.368 141.733 138.69 3618 226 140.625 1109.38 2046.88 2875 36.438 4.27533 2.6696 1.64363 18
35.4643 0 38.7961 218.75 abd_6.txt 33.5566 198.017 88.9769 117.176 3469 217 187.5 953.125 1968.75 2781.25 45.1801 3.32436 3.43919 1.67441 14
27.1885 140.625 37.1076 218.75 abd_6.txt 26.48 173.517 155.902 114.296 3366 210 218.75 1078.12 1906.25 2671.88 41.34 3.28556 2.33047 1.7002 11
29.4713 0 31.7071 218.75 abd_6.txt 88.5724 393.111 170.997 270.618 3403 212 203.125 1000 1921.88 2718.75 20.6755 2.96654 2.71445 1.1698 28
25.9647 93.75 31.2344 250 abd_6.txt 67.31 155.807 115.105 234.317 3436 214 203.125 953.125 1937.5 2734.38 19.3403 3.98899 2.6391 0.997612 27
31.4811 203.125 29.6728 312.5 abd_6.txt 61.1647 197.404 210.024 319.448 3649 228 250 1140.62 2187.5 2937.5 20.2155 3.24748 1.88776 1.07886 29
29.2394 0 30.2575 281.25 abd_6.txt 130.019 646.274 253.465 208.093 3679 230 171.875 906.25 1500 2500 18.1666 3.89636 2.88184 1.83012 28
28.9966 187.5 26.8413 687.5 abd_6.txt 152.584 163.396 271.458 288.48 3580 223 484.375 1687.5 2546.88 3250 7.93201 2.61772 1.42795 0.894823 30
23.6386 0 24.8519 281.25 abd_6.txt 95.6873 162.535 103.62 124.242 3454 216 156.25 1125 2093.75 3078.12 11.7861 2.54113 2.24997 1.19536 24
29.2436 0 24.9064 281.25 abd_6.txt 82.378 111.338 113.196 141.188 3612 225 109.375 1109.38 2046.88 3046.88 16.0906 3.31529 2.03976 1.13273 17
30.2309 46.875 21.9288 1156.25 abd_6.txt 86.4555 180.466 214.577 713.555 3743 234 1125 2078.12 2937.5 4140.62 4.66268 1.62703 0.988926 1.0281 10
34.8224 78.125 20.4422 1468.75 abd_6.txt 131.058 161.296 156.222 114.321 3844 240 1234.38 2125 3031.25 4203.12 3.30773 1.89728 1.18365 1.12687 10
36.8486 46.875 14.7789 1609.38 abd_6.txt 187.213 171.358 259.532 256.168 3674 229 1156.25 2031.25 2828.12 3734.38 2.63142 2.14752 1.16025 0.756171 4
39.1784 31.25 16.9324 1484.38 abd_6.txt 195.172 143.298 171.279 182.519 3886 243 1062.5 1843.75 2671.88 3765.62 2.99765 2.62496 1.33648 0.836244 5
26.5421 0 29.8581 250 abd_6.txt 55.4065 185.029 243.878 162.517 3736 233 203.125 1328.12 1812.5 2765.62 18.8605 3.21931 2.276 1.26905 24
0 0 31.0605 62.5 abd_6.txt 95.8993 247.524 310.538 329.73 3622 226 46.875 1453.12 2000 2640.62 26.8515 2.99232 2.41501 1.28775 14
33.2842 46.875 16.7277 1796.88 abd_6.txt 157.233 98.568 241.109 157.188 3720 232 968.75 1984.38 2703.12 3781.25 3.54906 3.262 1.14557 0.916791 7
31.7796 0 15.2818 1562.5 abd_6.txt 160.332 136.944 199.515 205.458 3697 231 1093.75 1984.38 2843.75 3937.5 3.09837 2.38306 1.1821 0.857727 10
30.4672 46.875 21.057 906.25 abd_6.txt 217.727 154.207 199.676 165.365 3425 214 828.125 1859.38 2828.12 3921.88 3.79942 2.0083 1.009 0.877924 12
37.7883 15.625 41.7141 234.375 abd_6.txt 24.5824 166.266 101.188 218.154 3573 223 125 906.25 2000 2812.5 86.7867 3.59364 2.61969 1.01128 10
36.5657 15.625 43.9718 93.75 abd_6.txt 22.3584 172.172 143.095 303.096 3200 200 93.75 1062.5 2171.88 3140.62 116.75 2.96656 1.8045 0.797154 11
0 0 46.3137 62.5 abd_6.txt 30.98 190.811 198.718 404.352 3429 214 31.25 1250 2250 2265.62 144.568 2.65815 1.96013 1.93628 6
41.3493 46.875 18.8589 859.375 abd_6.txt 290.872 123.453 181.665 180.265 3649 228 640.625 1750 2531.25 3656.25 4.27814 3.34702 1.53447 0.850168 2
34.5355 0 19.684 921.875 abd_6.txt 232.051 444.087 220.701 215.594 3337 208 640.625 1640.62 2031.25 3328.12 4.23768 1.93327 1.8003 0.909879 4
36.1574 0 28.4001 328.125 abd_6.txt 291.674 165.894 121.161 151.584 3652 228 234.375 1328.12 2109.38 3156.25 12.5606 3.29635 2.53002 1.04464 10
30.0809 15.625 18.6232 1140.62 abd_6.txt 271.173 222.063 420.311 161.161 3601 225 1156.25 2109.38 2187.5 3906.25 3.10127 2.3926 2.20367 1.02108 10
23.2426 0 24.8034 218.75 abd_6.txt 93.008 194.082 193.472 238.25 3711 232 218.75 1171.88 2046.88 2656.25 9.51201 2.55009 2.06812 1.25824 31
34.806 0 19.1945 1734.38 abd_6.txt 174.603 221.522 168.857 257.642 3433 214 1484.38 2171.88 3203.12 4515.62 2.80349 1.70818 1.02517 0.70243 16
23.7072 109.375 30.6462 187.5 abd_6.txt 42.4965 162.161 243.404 254.05 3045 190 218.75 1156.25 2093.75 2937.5 22.3384 2.70948 1.33856 0.968497 18
37.3513 156.25 32.5147 234.375 abd_6.txt 22.8458 229.291 329.442 231.192 2958 185 203.125 1078.12 1906.25 2718.75 56.0226 2.65268 1.29553 1.03406 9
43.0208 140.625 42.7171 296.875 abd_6.txt 18.2641 271.302 245.725 323.401 2882 180 218.75 1359.38 2390.62 3343.75 102.181 1.86452 1.13775 0.741299 7
37.5169 125 40.5898 296.875 abd_6.txt 24.9477 223.285 206.265 294.441 2913 182 218.75 1453.12 2500 3515.62 72.8242 1.80031 1.19356 0.739121 10
30.5652 62.5 44.5252 140.625 abd_6.txt 28.6853 271.378 279.543 288.587 2864 179 187.5 1453.12 2359.38 3359.38 91.4324 1.77603 1.0748 0.743522 12
49.4687 125 50.4639 265.625 abd_6.txt 19.1014 201.627 244.499 311.948 2800 175 203.125 1515.62 2515.62 3453.12 193 1.66989 0.984758 0.734477 8
36.6204 62.5 51.9815 265.625 abd_6.txt 20.8688 238.22 267.927 351.99 2819 176 187.5 1421.88 2546.88 3250 228.432 1.81435 1.01181 0.73308 7
27.8539 62.5 39.5225 265.625 abd_6.txt 20.4606 314.586 439.59 353.152 2912 182 171.875 1171.88 2031.25 2781.25 84.1955 2.18175 1.22663 0.959163 8
43.151 125 40.6967 265.625 abd_6.txt 21.9021 294.868 321.153 385.426 2894 181 187.5 1375 2437.5 3406.25 85.3458 1.85066 1.0519 0.770629 8
42.3025 125 40.7209 265.625 abd_6.txt 20.7997 249.922 267.37 299.419 2891 180 187.5 1406.25 2421.88 3359.38 92.1371 1.80898 1.06851 0.785176 8
42.6661 125 42.1994 265.625 abd_6.txt 18.4222 238.538 251.582 274.165 2884 180 203.125 1406.25 2390.62 3328.12 104.803 1.86434 1.09013 0.778844 8
28.7045 125 28.4348 296.875 abd_6.txt 71.7896 188.739 223.362 329.335 3068 191 250 1140.62 2218.75 3281.25 15.1248 2.87393 1.38546 0.800771 31
31.8083 531.25 31.1228 718.75 abd_6.txt 53.2363 113.83 74.6856 88.2393 3124 195 593.75 1046.88 2296.88 3328.12 28.6052 7.87862 2.28376 1.31112 36
30.8484 531.25 32.9126 812.5 abd_6.txt 31.2209 73.4311 90.6596 87.9358 3238 202 671.875 1218.75 2312.5 3281.25 34.6742 8.72591 2.23838 1.40341 13
29.2667 125 34.8438 828.125 abd_6.txt 30.7422 49.0451 85.3273 94.2595 3275 204 750 1218.75 2343.75 3281.25 32.6446 13.6576 2.28787 1.32757 29
27.4696 125 36.2814 828.125 abd_6.txt 30.7158 57.9404 88.1756 89.1426 3357 209 781.25 1250 2281.25 3234.38 33.4339 12.8416 2.64979 1.44848 26
28.1675 125 35.9924 843.75 abd_6.txt 25.2376 60.3997 79.9901 72.8706 3406 213 796.875 1265.62 2171.88 3156.25 42.8684 13.7933 3.37554 1.63819 10
26.8392 140.625 32.7077 843.75 abd_6.txt 31.1826 99.3305 85.4441 174.809 3275 204 812.5 1312.5 2187.5 3312.5 29.241 7.62842 2.97317 0.735271 13
33.7071 140.625 40.6104 843.75 abd_6.txt 27.0555 140.822 104.495 68.4983 3581 223 812.5 1437.5 2203.12 3125 58.3574 8.61026 4.51296 2.14502 11
28.0726 140.625 33.1794 859.375 abd_6.txt 34.2756 110.751 458.038 111.779 3364 210 796.875 1734.38 2125 3140.62 22.0427 4.62389 1.93328 1.46043 14
33.9349 593.75 30.9922 750 abd_6.txt 52.1987 46.4811 126.816 30.647 3516 219 671.875 1671.88 2406.25 3234.38 28.3213 12.9328 2.95298 4.45536 35
32.108 140.625 33.3823 609.375 abd_6.txt 23.1108 52.7781 157.905 49.3648 3436 214 593.75 1671.88 2343.75 3265.62 32.5707 7.99881 2.22334 2.81966 10
35.6471 156.25 40.7273 609.375 abd_6.txt 29.3653 42.8938 121.198 50.7151 3490 218 531.25 1765.62 2484.38 3234.38 45.495 11.2027 3.27002 3.29331 11
33.4297 312.5 34.7715 484.375 abd_6.txt 31.2024 71.3832 279.941 123.87 3355 209 437.5 1812.5 2406.25 3078.12 30.3061 5.35328 1.94007 1.79009 13
36.8448 156.25 38.1415 328.125 abd_6.txt 29.3273 43.2809 63.8947 257.6 3347 209 375 1828.12 2609.38 3593.75 51.5383 8.41563 4.36486 0.643284 11
32.5658 140.625 31.7017 218.75 abd_6.txt 54.204 366.531 52.1676 72.3107 3230 202 281.25 390.625 1906.25 2593.75 35.9059 21.5316 6.78606 3.34579 23
35.2735 156.25 38.6331 359.375 abd_6.txt 22.5094 50.0354 148.035 242.477 3493 218 328.125 2125 2687.5 3375 58.502 8.88377 3.52855 1.11194 9
36.7561 171.875 41.1735 359.375 abd_6.txt 13.6604 28.7045 99.5389 291.518 3737 233 328.125 2187.5 2734.38 3140.62 101.98 16.6734 5.7842 1.86074 5
35.8103 171.875 40.2743 359.375 abd_6.txt 18.0013 50.3755 111.48 333.601 3609 225 328.125 2218.75 2734.38 3218.75 58.7009 8.00194 4.35455 1.31602 7
40.2756 187.5 38.7775 375 abd_6.txt 22.4149 52.7341 73.7847 240.626 3740 233 312.5 2234.38 2656.25 3515.62 49.8558 7.50083 5.96633 0.897345 9
42.5282 171.875 35.8999 375 abd_6.txt 17.8117 59.6755 54.2211 203.141 3896 243 218.75 2171.88 2531.25 3375 76.1915 7.73117 8.64853 0.86155 7
23.0945 109.375 36.8124 187.5 abd_6.txt 14.3062 202.984 292.616 215.479 3055 191 187.5 1187.5 2015.62 2765.62 67.9823 2.15732 1.32982 1.20254 5
38.1977 109.375 51.651 187.5 abd_6.txt 7.22502 91.418 157.41 122.554 3279 205 171.875 843.75 1984.38 2515.62 323.98 9.46814 2.93602 2.70155 3
30.4833 140.625 34.7526 218.75 abd_6.txt 15.8754 103.519 163.159 259.712 3020 188 203.125 1000 2109.38 2796.88 69.6808 4.32479 1.62403 0.950454 6
32.7008 125 46.2602 203.125 abd_6.txt 9.76755 92.1193 64.0154 422.733 3086 193 187.5 921.875 2296.88 2546.88 136.991 5.79521 4.00222 1.81914 3
23.1932 140.625 31.6154 218.75 abd_6.txt 29.2262 262.451 281.732 319.183 3749 234 218.75 1484.38 2125 2703.12 23.7622 1.83554 1.8877 1.27775 12
13.8592 140.625 21.162 218.75 abd_6.txt 105.794 490.031 110.151 206.068 4234 264 265.625 1406.25 1718.75 2750 5.19513 1.97897 3.04017 1.25489 76
32.1928 250 31.6736 328.125 abd_6.txt 42.4208 260.832 82.9863 102.436 3384 211 296.875 656.25 1890.62 2703.12 31.6837 5.49234 3.18684 1.81252 18
38.9991 234.375 40.6897 453.125 abd_6.txt 29.7949 144.402 17.5877 22.9384 3499 218 421.875 468.75 2015.62 2687.5 67.1906 51.9688 14.7233 9.55282 12
30.2921 218.75 38.5949 484.375 abd_6.txt 11.0596 182.983 35.5529 44.1973 3362 210 453.125 718.75 1968.75 2687.5 81.2733 6.69423 6.81093 4.26105 4
28.6051 406.25 40.5008 484.375 abd_6.txt 5.40438 340.13 46.6679 26.9238 3488 218 468.75 593.75 1921.88 2703.12 114.484 9.38648 5.17801 7.36734 3
28.8264 218.75 38.5559 468.75 abd_6.txt 10.8526 266.54 62.2842 18.0892 3501 218 453.125 812.5 1875 2687.5 67.1178 4.09291 4.75657 11.5465 4
28.7957 218.75 33.0404 468.75 abd_6.txt 21.0019 372.285 50.4742 19.5602 3487 218 468.75 687.5 1765.62 2687.5 36.8981 6.36525 6.21768 10.7938 9
28.3397 218.75 0 0 abd_6.txt 21.4419 544.511 55.062 40.1821 3488 218 468.75 546.875 1671.88 2656.25 34.5668 15.828 6.17736 5.43192 9
31.8409 218.75 0 0 abd_6.txt 643.374 18.6993 57.0864 45.4101 3409 213 390.625 453.125 1500 2609.38 28.1229 52.2884 7.67322 4.73014 7
31.2956 218.75 38.5327 453.125 abd_6.txt 14.6402 70.8365 92.3031 178.234 3271 204 437.5 1312.5 2593.75 3453.12 60.568 6.26672 2.30515 0.929996 6
35.6632 203.125 38.5423 437.5 abd_6.txt 19.3135 62.2455 50.6297 157.04 3094 193 421.875 1109.38 2515.62 3578.12 67.8177 8.8706 2.94678 0.827055 7
36.9622 203.125 30.7457 437.5 abd_6.txt 55.7244 681.644 132.049 136.535 3069 192 281.25 796.875 1187.5 2625 30.337 5.75316 4.50882 1.25715 24
35.9343 140.625 47.2986 218.75 abd_6.txt 10.876 85.7181 166.171 72.71 3051 190 203.125 843.75 1609.38 2687.5 202.965 12.2419 2.42855 1.93098 4
39.0882 140.625 49.8991 218.75 abd_6.txt 14.4704 57.8281 249.436 49.0055 3208 200 218.75 843.75 1531.25 2593.75 256.577 28.7153 3.09226 4.12418 5
23.9975 140.625 35.9963 218.75 abd_6.txt 42.3636 69.1956 397.398 156.671 3013 188 281.25 859.375 1968.75 2656.25 36.8659 11.8768 1.08647 1.36918 21
33.5106 218.75 37.7002 437.5 abd_6.txt 23.8673 59.5818 305.577 131.701 3052 190 390.625 890.625 1937.5 2640.62 47.0981 13.0789 1.22881 1.47931 9
34.331 218.75 42.6068 453.125 abd_6.txt 11.0413 34.2547 153.857 976.298 3020 188 421.875 875 2437.5 3015.62 106.178 23.5335 1.50023 0.932798 4
30.9737 218.75 41.6126 453.125 abd_6.txt 9.13765 59.6389 171.136 251.085 3106 194 437.5 953.125 2078.12 2906.25 83.4846 9.96905 1.52026 0.924268 4
32.295 218.75 40.4786 468.75 abd_6.txt 9.10783 65.7862 192.574 366.848 3114 194 437.5 906.25 2265.62 2796.88 101.484 11.0116 1.4413 0.957555 4
29.6865 218.75 39.0462 468.75 abd_6.txt 9.4301 76.3172 188.071 1570.46 3144 196 453.125 1062.5 2375 3156.25 82.2851 7.31223 1.227 0.934194 3
30.4861 218.75 39.255 468.75 abd_6.txt 10.1465 44.8724 112.141 107.17 3193 199 453.125 1125 2437.5 3484.38 84.7298 9.8357 1.3981 1.47957 4
32.6931 218.75 35.6983 468.75 abd_6.txt 16.1623 58.7183 92.611 96.615 3197 200 421.875 1218.75 2468.75 3515.62 53.9293 6.49762 1.72854 1.48297 7
38.1752 218.75 38.5643 468.75 abd_6.txt 22.8573 58.1604 65.342 67.3765 3297 206 421.875 1328.12 2562.5 3484.38 59.3367 6.20485 2.74818 2.1215 9
31.7589 203.125 27.9227 468.75 abd_6.txt 53.6765 95.4471 133.051 150.304 3142 196 390.625 1453.12 2734.38 3515.62 16.8275 2.54694 1.27574 1.06278 23
20.5793 140.625 25.0959 218.75 abd_6.txt 32.7993 133.532 201.425 114.553 3293 206 203.125 1500 2937.5 3625 10.6948 0.866141 0.840877 1.70381 16
12.4851 62.5 18.7821 453.125 abd_6.txt 52.1986 106.172 181.135 100.783 3889 243 281.25 1359.38 2640.62 3484.38 2.3907 0.671653 0.604769 1.81758 304
6.9616 390.625 18.2624 468.75 abd_6.txt 17.8203 130.027 204.273 112.254 3799 237 437.5 1484.38 2687.5 3484.38 3.49471 0.446217 0.507904 1.46711 273
5.97912 156.25 16.1324 1015.62 abd_6.txt 33.0376 187.401 502.511 163.067 3900 243 453.125 1640.62 2671.88 3281.25 2.07107 0.381139 0.398379 0.977454 299
7.13723 328.125 16.5197 1531.25 abd_6.txt 84.8089 186.64 306.394 154.179 4193 262 406.25 1671.88 2734.38 3312.5 0.743293 0.364421 0.572905 1.17645 116
7.46918 156.25 22.7654 1671.88 abd_6.txt 150.829 188.202 392.788 236.605 3801 237 296.875 1937.5 2937.5 3500 0.464757 0.402284 0.673431 1.29022 181
1.62248 31.25 17.1044 1296.88 abd_6.txt 115.474 101.289 846.922 151.693 3878 242 109.375 1890.62 2718.75 3250 1.35066 0.660166 0.459686 1.09569 269
10.7637 203.125 13.1705 765.625 abd_6.txt 1092.4 68.8845 97.5075 83.2076 4117 257 750 1921.88 3062.5 4171.88 0.384887 1.14344 1.12485 2.57977 198
22.2343 156.25 12.5733 1250 abd_6.txt 207.467 47.9788 79.2093 111.333 4029 252 468.75 1906.25 2843.75 4328.12 1.19292 1.8226 1.26526 2.73258 7
31.13 250 31.0879 328.125 abd_6.txt 36.2712 76.6574 530.467 53.3882 3573 223 328.125 1843.75 2031.25 2890.62 29.0733 4.62709 3.03208 3.66453 15
20.8502 156.25 30.148 234.375 abd_6.txt 402.404 21.8072 31.5816 56.8678 3517 219 171.875 406.25 1921.88 2703.12 12.9022 46.6789 9.94694 6.64045 9
31.3647 187.5 36.1424 421.875 abd_6.txt 14.4115 27.1134 42.99 102.622 3677 229 406.25 1921.88 2734.38 3265.62 43.2715 9.72668 8.12748 2.42272 6
33.8319 187.5 32.0693 406.25 abd_6.txt 24.8057 315.441 21.8084 29.9101 3720 232 390.625 671.875 1953.12 2703.12 31.5896 4.61396 13.5442 10.8971 20
26.3205 187.5 31.906 390.625 abd_6.txt 28.9406 35.5884 67.0706 79.8589 3734 233 406.25 1968.75 2656.25 3250 22.7333 9.27777 6.08563 2.92305 12
30.838 171.875 32.6191 390.625 abd_6.txt 26.8902 443.01 31.5066 75.0039 3629 226 390.625 546.875 2000 2656.25 29.4088 8.27623 11.9607 5.75314 11
37.9795 359.375 32.8003 546.875 abd_6.txt 29.1631 24.1904 81.8794 68.3646 3746 234 406.25 2000 2656.25 3203.12 35.2648 17.9269 6.16892 3.72577 12
29.7303 171.875 31.994 343.75 abd_6.txt 498.139 25.7585 27.7172 76.2729 3638 227 312.5 390.625 2015.62 2625 19.7879 31.3365 13.9296 5.9387 16
29.2277 171.875 35.3276 359.375 abd_6.txt 22.2825 33.2989 103.535 72.1204 3658 228 359.375 2062.5 2640.62 3203.12 34.8819 12.6485 5.5365 4.00361 9
32.2312 171.875 33.7719 359.375 abd_6.txt 17.5572 397.857 16.643 57.8123 3643 227 343.75 656.25 2062.5 2687.5 47.4444 4.07186 22.5374 7.95992 7
29.8797 171.875 33.3277 343.75 abd_6.txt 16.8599 21.7211 65.475 82.8554 3608 225 328.125 2046.88 2656.25 3265.62 37.0064 15.4138 6.85484 3.05704 7
30.8023 156.25 28.953 343.75 abd_6.txt 41.8923 506.477 44.9099 97.1846 3590 224 328.125 437.5 2031.25 2640.62 19.6801 10.4947 8.40343 4.74603 21
26.745 93.75 41.6519 171.875 abd_6.txt 16.7677 54.4429 91.9758 130.406 3459 216 187.5 1937.5 2562.5 3234.38 77.8936 6.47144 4.63509 1.85673 7
29.2593 93.75 41.7302 171.875 abd_6.txt 19.5256 242.94 35.5536 105.86 3242 202 171.875 781.25 2000 2718.75 83.3575 3.18676 7.60483 2.15541 7
29.5204 93.75 0 0 abd_6.txt 14.9187 537.349 41.2756 104.054 3237 202 171.875 187.5 2000 2703.12 105.71 97.4161 6.8331 2.62814 5
24.6129 93.75 34.0794 171.875 abd_6.txt 25.9777 204.437 139.903 159.391 3136 196 171.875 968.75 2031.25 2843.75 49.8544 2.57881 2.00209 1.42146 11
28.4625 78.125 43.5541 156.25 abd_6.txt 17.0548 404.229 51.9346 96.5721 3261 204 187.5 500 1968.75 2750 106.545 6.46837 5.40022 2.66497 6
27.2346 78.125 37.9777 156.25 abd_6.txt 30.1587 233.162 48.5303 130.02 3137 196 187.5 734.375 2000 2953.12 58.1972 3.76354 4.44988 1.43491 12
