Filename,Segment_label,Beginning,End,F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1F1,A1hz,A1dB,F0,H1,H2,P0,A1-P0,P1Hz,P1,A1-P1
abd_153,n,4.45,4.57,234.3724526,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504
abd_153,sil,4.6,4.92,381.1275165,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504,218.75,37.78569169,109.375,29.66528544,37.9287306,6.144273408,31.64141828,1000,3.278856644,34.50683504
abd_154,sil,0,0.08,--undefined--,281.25,48.74496832,125,48.20100303,48.74496832,12.91999766,35.82497066,937.5,15.56745812,33.1775102,187.5,31.81704341,125,36.37937093,21.9642442,36.39737382,-4.580330408,968.75,-8.138741599,39.95578501,250,44.56525841,125,44.63951023,44.56525841,44.63951023,-0.074251823,906.25,5.163785482,39.40147293
abd_154,n,0.08,0.15,1129.133079,250,34.56474999,130.2801901,40.5882398,35.20798452,40.5882398,-6.023489815,937.5,-1.299579538,35.86432953,312.5,47.94670576,125.3058112,48.80879222,53.00278893,12.49805838,35.44864738,968.75,22.38338048,25.56332528,281.25,52.9169163,156.25,49.54075002,52.9169163,16.9589808,35.95793549,875,14.67463577,38.24228052
abd_154,i,0.15,0.23,293.4248407,187.5,26.94016498,125,37.90740918,26.0989998,37.90740918,-10.96724421,1000,-19.63293987,46.57310485,187.5,35.88925341,129.5179587,36.81438737,25.87907676,36.81438737,-0.925133962,937.5,-2.833019914,38.72227332,187.5,34.34001692,127.9221691,35.45915447,23.23548782,35.45915447,-1.119137551,1000,-16.03545741,50.37547433
abd_154,rr,0.23,0.26,248.2912514,343.75,49.06976231,187.5,50.02579732,49.06976231,50.02579732,-0.956035014,875,22.3705609,26.69920141,1250,4.219374422,156.25,37.62840308,28.00228769,37.70482705,-33.48545263,968.75,-1.110012813,5.329387235,281.25,35.56200236,156.25,49.2220229,43.55548403,49.2220229,-13.66002053,968.75,10.10353454,25.45846783
abd_154,jh,0.26,0.34,183.3587229,765.625,32.75419694,187.5,51.44462981,41.10770507,51.44462981,-18.69043287,953.125,28.37469691,4.379500031,375,46.95610374,187.5,51.02078363,46.95610374,51.02078363,-4.064679892,1031.25,34.67288743,12.2832163,375,48.59015568,187.5,50.3448185,48.59015568,50.3448185,-1.754662812,937.5,34.97193204,13.61822364
abd_154,u,0.34,0.41,320.1718696,500,39.81282633,187.5,40.69797169,42.02796653,33.70627489,6.106551439,875,25.99595453,13.8168718,1312.5,22.62747924,187.5,51.79848609,40.94744466,51.79848609,-29.17100686,937.5,25.88351841,-3.256039177,1078.125,17.61385776,187.5,49.7767112,44.56711275,49.7767112,-32.16285344,921.875,32.41205145,-14.79819369
abd_154,m,0.41,0.51,837.7836568,531.25,54.4805416,171.875,44.70003878,47.68412886,10.16201556,44.31852604,875,36.77047052,17.71007109,437.5,35.16823075,187.5,39.2992084,40.6159427,31.77863153,3.389599223,875,22.49391384,12.67431691,312.5,37.67487643,187.5,38.71834942,37.67487643,38.71834942,-1.043472993,875,11.22840904,26.44646738
abd_154,rr,0.51,0.54,555.3246073,437.5,29.46393088,156.25,40.36404036,23.21678752,40.36404036,-10.90010948,1000,16.71547559,12.74845529,687.5,55.22596973,171.875,43.56874117,45.84347552,3.286009664,51.93996007,1015.625,42.05605458,13.16991515,656.25,54.99626195,171.875,44.90974803,46.95891001,-6.567347442,61.56360939,984.375,42.39815371,12.59810823
abd_154,A,0.54,0.67,537.540725,445.3125,47.99621103,148.4375,44.34433938,49.93618294,13.6007257,34.39548533,890.625,14.05480278,33.94140825,656.25,21.52726973,156.25,15.89573903,16.38691454,6.051346117,15.47592362,875,6.18729471,15.33997502,687.5,23.91901479,156.25,9.766095712,19.50487557,5.017108456,18.90190634,1000,9.509016692,14.4099981
abd_154,tt,0.67,0.75,454.1368782,484.375,7.253683007,187.5,-1.55120083,0.414059697,10.88793911,-3.634256102,1000,-11.24712085,18.50080385,468.75,46.08293591,156.25,44.0372687,49.22804797,2.012641254,44.07029466,968.75,11.32018508,34.76275083,492.1875,37.23866045,234.375,23.96186249,37.23866045,4.310232117,32.92842833,835.9375,5.495574884,31.74308557
abd_154,ee,0.75,0.95,412.0853158,718.75,20.21555494,140.625,21.52374909,6.712280175,21.52374909,-1.308194149,890.625,12.50208993,7.713465011,687.5,42.85564461,140.625,38.45836246,37.39475234,42.85564461,0,968.75,26.92274785,15.93289676,718.75,49.90552455,140.625,43.28488155,43.27423006,49.90552455,0,890.625,43.11267449,6.792850054
abd_154,E,0.99,1.15,536.0857576,718.75,10.62582842,156.25,9.52293202,-4.100621788,10.62582842,0,875,1.302166929,9.323661486,734.375,19.06577913,156.25,1.871940042,5.135412372,-1.826024322,20.89180345,875,8.946338425,10.1194407,703.125,10.8980297,156.25,-2.946757168,-2.126197182,8.266183212,2.631846484,1000,2.223878463,8.674151233
abd_154,k,1.15,1.25,697.3037656,562.5,46.82331218,187.5,41.40944761,42.98425649,23.85498626,22.96832592,875,27.11816963,19.70514255,843.75,7.363241139,156.25,-1.739083362,-4.176763715,8.057415426,-0.694174287,875,8.057415426,-0.694174287,718.75,1.366614189,156.25,-6.332069705,-1.683477012,-0.630046996,1.996661185,875,-1.770787973,3.137402162
abd_154,T,1.25,1.32,788.5550741,500,37.1549529,156.25,41.71451763,40.89261503,41.71451763,-4.559564731,875,27.66597432,9.488978576,656.25,46.99662613,156.25,40.49284108,43.90228158,8.236758456,38.75986768,875,33.11725448,13.87937165,687.5,50.48977328,156.25,42.8612531,43.10459004,0.369098683,50.1206746,875,37.82682403,12.66294925
abd_154,A,1.32,1.4,540.4418614,703.125,48.12543073,171.875,45.50313081,44.42570238,48.12543073,0,875,39.51811981,8.607310926,343.75,42.34480632,187.5,43.11878084,42.34480632,43.11878084,-0.77397452,1031.25,26.98038553,15.36442079,375,39.98247407,187.5,43.15283274,41.98947939,43.15283274,-3.170358671,1031.25,28.14147914,11.84099493
abd_154,n,1.4,1.46,554.8384772,187.5,26.15789488,156.25,41.46621811,29.24564445,41.46621811,-15.30832322,875,-6.309971793,32.46786668,703.125,51.99877743,171.875,44.99361658,44.49580221,51.99877743,0,890.625,40.70657709,11.29220034,531.25,46.61468139,171.875,45.45303392,45.67702114,1.966731839,44.64794955,875,34.01079937,12.60388202
abd_154,A,1.46,1.59,672.4955328,312.5,44.11632017,130.3839362,45.16100522,44.11632017,45.16100522,-1.044685049,937.5,13.80961623,30.30670394,437.5,1.05910917,125,31.68632845,26.22262027,31.68632845,-30.62721928,906.25,-3.145963802,4.205072973,250,25.75405271,140.625,46.12058124,39.21886014,46.12058124,-20.36652853,1000,7.409469521,18.34458319
abd_154,jh,1.59,1.73,195.3914076,281.25,46.59520661,125,45.33158877,46.59520661,4.396925795,42.19828082,968.75,1.721195593,44.87401102,312.5,46.62505715,141.0543315,44.66803624,46.62505715,38.35263036,8.27242679,1000,12.43319983,34.19185731,312.5,47.32101219,139.2601368,44.30953053,47.32101219,38.51932295,8.801689241,1000,13.65371065,33.66730154
abd_154,^i,1.73,1.77,327.484558,312.5,39.6573037,156.25,43.15280739,39.6573037,43.15280739,-3.49550369,875,3.166607368,36.49069633,218.75,9.720302786,125,38.57015833,28.60712778,38.57015833,-28.84985554,937.5,-8.811143985,18.53144677,250,24.33173636,156.25,43.26282505,36.32056025,43.26282505,-18.9310887,937.5,1.065299251,23.2664371
abd_154,jh,1.77,1.86,257.9025186,218.75,28.66939186,156.25,39.48688766,26.54311964,39.48688766,-10.8174958,968.75,-2.491035966,31.16042783,343.75,41.94056083,156.25,43.46171884,41.94056083,43.46171884,-1.521158015,875,11.34928538,30.59127545,343.75,41.20047366,187.5,42.8451981,41.20047366,42.8451981,-1.644724436,875,10.15326661,31.04720705
abd_154,^i,1.86,1.91,288.6655255,375,43.73784131,187.5,38.28096278,43.73784131,7.926721879,35.81111943,875,31.29357607,12.44426524,218.75,16.55679539,156.25,25.52974739,14.81884269,25.52974739,-8.972952001,875,-10.47308642,27.02988182,437.5,11.3290871,187.5,16.86422139,18.51030566,20.1019896,-8.772902503,1000,2.260633447,9.068453652
abd_154,p,1.91,1.99,224.1300362,750,13.08866041,156.25,34.65294903,23.50281946,34.65294903,-21.56428862,875,10.42058978,2.668070622,406.25,35.97075717,187.5,37.89175778,44.8386912,-9.638757191,45.60951436,875,40.34990158,-4.379144416,375,42.44929494,187.5,37.59464229,45.23507794,8.039528124,34.40976682,875,28.49714053,13.95215441
abd_154,oh,1.99,2.06,395.3121449,593.75,51.35789263,140.625,42.01662453,44.63203877,-9.412310371,60.770203,1015.625,35.04027427,16.31761836,531.25,12.77757465,156.25,16.74103193,17.12793704,2.380257287,10.39731737,875,6.669369692,6.108204962,687.5,16.10457017,156.25,18.31567473,10.25442316,21.90417856,-5.799608386,875,14.68407106,1.420499119
abd_154,k,2.06,2.15,687.0216038,500,38.67692527,150.430737,36.20298467,37.38502168,27.96631313,10.71061214,875,16.59917133,22.07775394,609.375,50.80016652,156.25,43.85093698,44.79342054,-10.27235867,61.07252519,906.25,34.97948217,15.82068435,609.375,47.8061005,156.25,38.90241997,39.63241577,17.61876955,30.18733095,921.875,29.91281211,17.89328839
abd_154,A,2.15,2.29,566.310637,531.25,2.98091026,156.25,14.48022598,6.427464791,14.48022598,-11.49931572,921.875,1.446999947,1.533910313,375,27.38762147,148.1605532,32.82553598,32.0751561,32.82553598,-5.437914516,1000,1.115545397,26.27207607,375,17.19083037,145.3878876,27.53896682,23.14243262,27.53896682,-10.34813645,937.5,9.342739199,7.848091172
abd_154,rr,2.29,2.33,462.9075381,468.75,40.36645845,156.25,38.30998534,39.95944138,11.19187573,29.17458272,875,37.50884567,2.857612783,609.375,14.95175702,156.25,6.166268032,4.993989793,14.95175702,0,1015.625,-4.240389191,19.19214621,937.5,14.88397508,156.25,4.979131439,-0.245325032,17.23596745,-2.351992368,953.125,17.23596745,-2.351992368
abd_154,k,2.33,2.43,564.303725,500,42.29114529,156.25,38.06213127,41.25289341,6.156686815,36.13445847,1000,32.75027818,9.540867111,562.5,51.52058264,127.1283874,37.67310801,41.51364778,3.876777808,47.64380483,968.75,38.96446621,12.55611643,562.5,54.01407773,156.25,40.29163987,43.54995303,-7.393353326,61.40743106,1000,46.14980716,7.864270575
abd_154,aa,2.43,2.51,506.3701902,468.75,52.53493013,156.25,44.47671184,46.55206018,1.647544258,50.88738587,906.25,35.57327787,16.96165226,437.5,45.98668071,156.25,39.33861062,43.46392489,8.900114525,37.08656618,1000,28.22841015,17.75827056,437.5,44.20429598,156.25,39.2946464,43.38098134,4.597579461,39.60671652,1000,29.74941008,14.45488591
abd_154,l,2.51,2.56,529.7196872,531.25,16.3721711,156.25,34.10405265,26.17768081,34.10405265,-17.73188155,875,7.655418258,8.716752842,468.75,53.13170845,156.25,44.05055584,47.68230184,8.791017265,44.34069119,937.5,36.78473591,16.34697255,468.75,48.43616175,156.25,42.69582762,47.30521894,10.19817028,38.23799148,937.5,29.07740918,19.35875258
abd_154,oh,2.56,2.64,465.6933572,468.75,39.89001182,156.25,37.44072457,35.20448651,39.89001182,0,875,23.13913906,16.75087275,843.75,5.666659576,156.25,25.91407881,16.83977224,25.91407881,-20.24741923,906.25,9.254558558,-3.587898982,468.75,16.275554,156.25,-4.491409925,11.49833967,0.07617367,16.19938033,968.75,3.317385748,12.95816825
abd_154,tt,2.64,2.7,557.1228275,343.75,33.88235223,125,41.51514635,47.43282322,31.49911697,2.383235255,1000,10.96337057,22.91898166,562.5,48.62675296,140.625,40.54243816,42.61453611,1.820866317,46.80588664,984.375,31.93057327,16.69617969,671.875,46.67009182,140.625,42.4288375,44.97592139,-3.406595689,50.07668751,937.5,33.9820505,12.68804132
abd_154,A,2.7,2.8,503.1813014,515.625,35.3492114,109.375,41.60100778,46.12578187,8.656078104,26.6931333,953.125,19.55208935,15.79712205,250,48.05253739,125,40.84377762,48.05253739,32.56114273,15.49139466,937.5,20.40192951,27.65060788,281.25,39.98840381,125,39.36853752,47.27159907,34.03169744,5.956706368,906.25,16.52889767,23.45950614
abd_154,n,2.8,2.86,363.3214988,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,390.625,27.39617744,93.75,37.27264064,42.07533847,-0.00346078,27.39963822,953.125,9.944371371,17.45180607,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656
abd_154,i,2.86,2.99,528.5600136,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656
abd_154,sil,3.07,3.29,573.4366382,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656
abd_155,sil,0,0.47,507.615968,437.5,9.815095096,186.6071327,27.92320106,16.01506243,27.92320106,-18.10810596,875,-4.481301347,14.29639644,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656,312.5,28.32221989,109.375,30.46656093,29.62354314,34.42907568,-6.106855791,921.875,3.944103329,24.37811656
abd_155,k,0.47,0.53,1570.514262,625,49.6294819,156.25,43.01881736,42.83727718,49.6294819,0,921.875,37.46609596,12.16338594,437.5,38.06595685,180.5945244,38.54957835,40.79644339,30.85114893,7.214807917,1000,20.60726232,17.45869452,500,43.11087951,144.0192575,36.97821704,38.34099785,32.27501635,10.83586316,937.5,19.60867186,23.50220765
abd_155,l,0.53,0.56,443.6680683,343.75,44.88048784,156.25,47.99744513,44.88048784,47.99744513,-3.116957284,1000,29.37480775,15.50568009,750,49.49942775,156.25,43.50443469,44.69275744,0.486515604,49.01291215,906.25,47.6367746,1.862653145,781.25,45.54619072,156.25,45.10891655,46.78201068,-4.142167681,49.6883584,953.125,38.92807134,6.618119373
abd_155,A,0.56,0.68,661.9770263,531.25,4.462066233,156.25,21.11449653,15.6029595,21.11449653,-16.65243029,906.25,4.285025731,0.177040502,250,20.24738814,187.5,50.94291951,43.04884253,50.94291951,-30.69553137,906.25,21.64406267,-1.396674526,250,25.11286362,187.5,45.76201597,37.16987104,45.76201597,-20.64915235,875,11.72116243,13.3917012
abd_155,n,0.68,0.77,350.2793742,375,52.69347526,187.5,46.0160792,52.69347526,12.69939642,39.99407884,921.875,30.61516582,22.07830945,625,5.032612167,156.25,12.05009146,8.606196433,12.05009146,-7.017479292,937.5,4.371639597,0.66097257,750,10.83828302,187.5,15.47494209,6.110397949,15.47494209,-4.63665907,906.25,1.650093411,9.188189614
abd_155,tt,0.77,0.83,542.18369,218.75,26.1589671,187.5,37.60233552,24.34123911,37.60233552,-11.44336842,906.25,6.984082022,19.17488508,406.25,26.34371131,187.5,45.82416902,54.28902087,-5.483478522,31.82718983,906.25,36.39863251,-10.0549212,375,51.82367293,187.5,45.96427228,54.10122675,7.27896356,44.54470937,906.25,37.8271168,13.99655613
abd_155,oh,0.83,0.96,396.6081216,437.5,10.50858488,187.5,14.88338055,14.19460256,17.35898169,-6.85039681,1000,4.505247489,6.00333739,531.25,19.21143832,187.5,15.60972524,12.92165352,19.21143832,0,906.25,8.707880128,10.50355819,500,8.790052806,187.5,16.56440817,19.33880093,7.86261268,0.927440126,906.25,5.86452117,2.925531636
abd_155,p,0.96,1.05,227.8057041,312.5,39.68142085,187.5,41.93430322,40.79385854,41.93430322,-2.25288237,859.375,8.690788938,30.99063192,500,3.252094495,187.5,6.985458002,8.109194663,9.307550965,-6.055456471,875,-1.525338285,4.77743278,1500,1.190624011,187.5,3.929945248,4.362970706,8.838391119,-7.647767107,937.5,-4.365052117,5.555676129
abd_155,rr,1.05,1.08,449.7017392,343.75,19.38175891,187.5,5.016745947,19.38175891,5.060448754,14.32131016,1031.25,-14.94616519,34.3279241,328.125,49.32460517,171.875,47.48071964,49.32460517,-3.493657733,52.8182629,1015.625,8.352972991,40.97163218,328.125,25.65325625,156.25,27.30041395,25.65325625,28.54474168,-2.891485427,875,-10.96179526,36.61505151
abd_155,i,1.08,1.22,292.9042756,250,26.13759044,187.5,27.41534706,16.85803285,29.45600089,-3.318410452,1031.25,-5.945730551,32.08332099,500,5.323756358,187.5,18.06427691,16.0155372,19.94756289,-14.62380653,1000,4.588090151,0.735666207,500,2.298778324,187.5,8.36407128,5.272450044,24.18064459,-21.88186627,1031.25,2.151923344,0.14685498
abd_155,tth,1.22,1.27,350.5136411,218.75,32.31850261,156.25,37.73686838,24.45730954,37.73686838,-5.418365773,875,-2.65347522,34.97197783,343.75,40.30586815,187.5,47.9127084,43.93211163,47.9127084,-7.60684025,968.75,7.345307566,32.96056059,343.75,40.92146154,187.5,43.92447298,41.27487572,43.92447298,-3.00301144,906.25,9.686880245,31.2345813
abd_155,i,1.27,1.34,245.5968457,328.125,35.77361794,187.5,42.42879896,38.20475327,42.42879896,-6.655181025,875,9.494775633,26.27884231,250,12.81898104,156.25,36.58944288,25.67870425,36.58944288,-23.77046184,968.75,-0.786588203,13.60556924,250,-5.422211374,156.25,35.80919871,23.37946937,35.80919871,-41.23141008,968.75,0.737695977,-6.159907352
abd_155,b,1.34,1.4,238.3813546,218.75,20.92237092,156.25,39.30782178,27.22980964,39.30782178,-18.38545086,875,-4.17979445,25.10216537,359.375,40.08293859,187.5,44.06818938,40.94272339,44.06818938,-3.985250791,937.5,13.46651885,26.61641974,312.5,10.83978878,187.5,43.81367252,37.04706917,43.81367252,-32.97388374,921.875,11.24219397,-0.402405189
abd_155,i,1.4,1.5,311.3153946,531.25,51.34753284,187.5,40.3180533,47.16779081,7.647187383,43.70034545,875,31.32557202,20.02196081,312.5,35.07131589,156.25,40.09467242,37.61127317,40.09467242,-5.023356525,968.75,4.50619106,30.56512483,375,57.48236459,187.5,43.00958406,57.48236459,7.104582284,50.37778231,906.25,26.74716965,30.73519494
abd_155,j,1.5,1.59,228.2274321,531.25,24.6855143,171.875,21.52455037,10.95170252,24.6855143,0,875,17.02356447,7.661949836,531.25,56.30583619,156.25,39.85520086,44.65050925,-5.506320083,61.81215628,875,40.93466551,15.37117069,500,50.34683771,156.25,41.28539325,45.76451322,-0.935722473,51.28256019,875,33.45428369,16.89255402
abd_155,aa,1.59,1.66,511.859251,500,42.17559683,156.25,45.90574743,42.32509235,45.90574743,-3.730150601,906.25,30.49470647,11.68089036,531.25,28.81685328,171.875,20.30370132,17.83105516,29.42333908,-0.606485802,875,24.4358912,4.380962085,812.5,18.8807819,156.25,14.49796386,10.12027566,18.8807819,0,875,15.830428,3.050353898
abd_155,kh,1.66,1.77,553.2050447,312.5,47.4617233,156.25,47.84570532,47.4617233,47.84570532,-0.383982024,953.125,13.73273125,33.72899205,406.25,37.82256125,156.25,44.06648475,47.35913513,6.960593835,30.86196742,906.25,42.59301087,-4.770449612,437.5,40.33210944,156.25,44.47303529,48.07087261,10.050034,30.28207544,906.25,35.91961854,4.412490901
abd_155,oh,1.77,1.84,516.8941871,625,-3.834372745,171.875,-1.862909835,7.863967021,-36.22432995,32.38995721,890.625,-4.207569122,0.373196377,343.75,40.09460768,171.875,43.98604223,40.09460768,43.98604223,-3.891434551,1031.25,23.42316709,16.67144059,328.125,24.27631891,281.25,31.50569938,22.18423655,31.50569938,-7.229380474,1078.125,14.57827855,9.698040361
abd_155,n,1.84,1.98,322.1389934,437.5,34.09619916,156.25,37.26215786,37.3668443,8.018695006,26.07750416,1000,16.53780036,17.55839881,562.5,43.78775055,140.625,37.3414035,38.83120059,-2.319060859,46.10681141,968.75,35.99587211,7.791878444,546.875,47.2486701,140.625,43.15735647,43.51761291,5.381281121,41.86738898,1000,30.01720909,17.231461
